Gouvernorat,Délégation,Localité,Texte annonce,Prix,Date
Nabeul,El Haouaria,El Haouaria,Terrain pour investir au cap bon el haouariavendre un terrain de 2020 m² titre foncier collectif de vocation agricole avec accès directe a la plage el haouaria. prix :2020 md   pour plus dinfo  27307890,2 020 000,22/01/2025
Nabeul,Kelibia,Kelibia,1000 mètre carré au bord de la mer kelibiavendre un terrain a partir de 1000 m² titre foncier collectif de vocation agricole avec accès directe a la plage de hammam el ghezaz a kelibia prix :63 md  offre valable jusquà le 30/06/2025 <br ...,63 000,22/01/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Un terrain de 530 mètre carré au cap bonprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif de vocation agricole privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ...,795 000,22/01/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,"Offre de terrain de 1070 mètre carrénous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain  de titre foncier collectif de vocation agricole au bord de la plage hammam el ghezez. surface : 1070 m² pri ...",1 819 000,22/01/2025
Nabeul,Kelibia,Kerkouane,"Offre spécial de 2350 mètre carréun terrain à vendre de 2350 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul kelibia  superficie : 2350 m²  prix : 1 ...",1 410 000,22/01/2025
Ariana,Sidi Thabet,Jabbes,"Terrain au calme pour une résidence secondaireparticulier met en vente un terrain de 1 426 m2 situé à jabbes, à quelques mètres du campagnart jabbes entouré de verdure avec une vue panoramique sur les collines.  il est clôturé et dispose de ...",213 000,08/11/2024
Nabeul,Kelibia,Kelibia,"Un terrain de kelibia de 853 mètre carréun terrain à vendre de 853 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul kelibia  superficie : 853 m²  prix : 213 ...",2 132 500,22/01/2025
Zaghouan,Zaghouan,Zaghouan,1 h et 3490 m d oliviers 4 km de centre villea vendre 1 hectare et 3490 mètres d oliviers 4 km pour la centre ville de zaghouan le terrain contient 200 oliviers chetoui en pleine production et une entrée privée sur la route . il fournit toutes l ...,150 000,21/01/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Terrain de745 mètre carré a hammam el ghezazprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif de vocation agricole privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ...,1 266 500,21/01/2025
Nabeul,El Haouaria,El Haouaria,"Terrain pour investir au cap bon a el haouariaun terrain à vendre a partir de 1000 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul el haouaria. superficie : 1000 m²   ...",63 000,21/01/2025
Nabeul,Hammam El Ghezaz,Ezzahra,"1 hectare au cap bon ezzahraa vendre un terrain de 10000 m² titre foncier collectif de vocation agricole, 1ere position a la plage dezzahra kelibia emplacement dinvestissement avec façade sur mer panoramique  prix :315 md ...",315 000,21/01/2025
Nabeul,Kelibia,Kerkouane,Terrain magnifique de façade paradisiaque sur merun terrain a partir de 1000 m²  à vendre pour investissement touristique écologique titre foncier  collectif de vocation agricole entre hammam jebli et kerkouane. prix :90md.    pour plus d ...,90 000,21/01/2025
Nabeul,El Haouaria,El Haouaria,2020 mètre carré au cap bon el haouariaprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif de vocation agricole privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ...,2 020 000,21/01/2025
Nabeul,Grombalia,Grombalia,Terrain agricole a grombalia nabeulréférence  t 1913  opportunité a ne pas rater  pour votre investissement on vous propose un terrain agricole a nabeul arboré  superficie totale 2 hectares avec puit sondage pour pl ...,430 000,17/07/2024
Nabeul,Kelibia,Kelibia,Terrain arboré a kelibiaréférence t 1889 a vendre terrain agricole situé a kelibia  planté oliviers  superficie totale 2hectares 1000m veuillez nous contacter sur 55464235/55461455,210 000,10/07/2024
Nabeul,Kelibia,Kerkouane,Terrain pour investir au cap bon kerkouaneun terraina partir de 1000 m²  à vendre pour investissement touristique écologique titre foncier  collectif de vocation agricole entre hammam jebli et kerkouane. prix :63md.   offre valable jusqu ...,63 000,21/01/2025
Nabeul,Kelibia,Dar Allouche,"990 mètre carré au cap bon dar alloucheun terrain à vendre de 990 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul dar alouche. superficie : 990 m²  prix : ...",2 362 500,21/01/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,"Terrain a hammam el ghezaz de 1015 mètre carrénous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain  de titre foncier collectif de vocation agricole au bord de la plage hammam el ghezez. surface : 1015 m² pri ...",1 725 500,21/01/2025
Nabeul,Kelibia,Kelibia,"Un investissement  au bord de la mer kelibiaun terrain à vendre de 945 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul kelibia  superficie : 945 m²  prix : 236 ...",2 362 500,21/01/2025
Nabeul,Menzel Temime,Menzel Temime,Ferme agricole a menzel tmimeréférence t 2038 a vendre une ferme agricole  a menzel tmime  contient :une maison de type s1 planté de 150 arbres fruitiers  titre bleu disponible avec un écurie de 300 m et  ...,850 000,12/09/2024
Nabeul,Kelibia,Kerkouane,"Terrain pour investir au cap bon a kerkouaneun terrain à vendre de 2100 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul kerkouane  superficie : 2100 m²  prix : ...",1 260 000,21/01/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Un terrain de 1000 metre carrea vendre un terrain de 1000 m² titre foncier collectif situe a hammam el ghazaz kelibia avec facade sur mer . prix 63 md tel: 25001718,63 000,10/09/2024
Nabeul,Hammam El Ghezaz,Hammam Jebli,1000 metre carre a sasirinvestissez dans un terrain de 1000 m² titre foncier collectif à hammam el ghezaz offrant une vue imprenable sur la mer   emplacement : situé à hammam el ghezaz avec façade sur mer   superfi ...,200 000,10/10/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Occasion de terrain paradisiaque avec vue sur merun merveilleux terrain titre foncier collectif de vocation agricole avec vue sur mer à hammam el ghezaz.  superficie 1000 m²  prix :63 md contact : 25 001 718,63 000,22/08/2024
Nabeul,Kelibia,Kelibia,"Un terrain a kelibia de 694 mètre carréun terrain à vendre de 694 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul kelibia  superficie : 694 m²  prix : 173 ...",1 735 000,21/01/2025
Nabeul,Kelibia,Kelibia,Terrain arboré oliviersréférence t 1952 terrain agricole a vendre situé a kelibia  planté 13 oliviers ne rater pas cette opportunité contacter nous sur 55464235/55461455,30 000,12/07/2024
Nabeul,Hammam El Ghezaz,Hammam Jebli,"Un investissement  au bord de la mer hammam jeblion propose un terrain a partir de 1000 m²  de titre foncier collectif de vocation agricole  avec vue imprenable sur la mer situés entre hammam jebli et ezzahra kelibia  , une destination côtière prisé ...",90 000,21/01/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Pour investir terrain de 1000 metre careedes terrains avec vue imprenable sur la mer. superficie à partir de 1000 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix : 63 md <b ...,63 000,22/08/2024
Nabeul,Kelibia,Kerkouane,"Dans un endroit magnifique de 1600 mètre carrénous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain  de titre foncier collectif de vocation agricole au bord de la plage hammam el ghezez. surface : 1600 m² pri ...",960 000,21/01/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Une belle opportunité unique à ezzahraprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif de vocation agricole avec accès direct a une plage magnifique.  emplacement : hammam el ghezaz ezzahra  supe ...,63 000,28/08/2024
Nabeul,Kelibia,Dar Allouche,"Occasion dinvistissement pour les investisseursa vendre un terrain a partir de 1000 m² titre foncier collectif de vocation agricole, 1ere position a la plage dezzahra kelibia dar allouche , emplacement dinvestissement avec façade sur mer panoram ...",63 000,21/01/2025
Nabeul,Kelibia,Dar Allouche,"Occasion terrain agricole avec façade sur merun terrain à vendre de 1150 m² pour investissement, titre foncier collectif de vocation agricole avec vue façade sur mer magique. région : nabeul kelibia  superficie : 1150 m²  prix : 9 ...",920 000,21/01/2025
Nabeul,Kelibia,Dar Allouche,Un terrain a partir de 1000 metre carreun terrain de titre foncier collectif de vocation agricole privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ghezaz ezzahra superficie : 1000 m² <b ...,63 000,11/10/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Un terrain paranomiqueun merveilleux terrain titre foncier collectif  avec facade sur mer à hammam el ghezaz. un accès direct à la plage. terrain en première position dans une zone en pleine expansion.  superficie 100 ...,63 000,17/05/2024
Sousse,Sidi Bou Ali,Sidi Bou Ali,Terrain 7000m planté oliviers en face ecovillage#la sté akariet sarraj propose #terrain agricole (#7000m²) planté des arbres #oliviers #en face ecovillage  #documents fournis : #titre individuel  #prix: #40dt/m² (#un peux négociable) <br/ ...,280 000,23/09/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Terrain pour investirau cap bon de 830 mètre carréprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif de vocation agricole privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ...,1 411 000,21/01/2025
Nabeul,Kelibia,Kelibia,"Senia agricole  a kélibiaréférence : t 2050 une opportunité dinvestissement adaptée pour les passionnés dagriculture sania à vendre à kelibia, superficie de 3,2 hectares, à 2 km de la plage de sable fin sur une route princi ...",900 000,17/10/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,1000 metre carre au bord de la merinvestissez dans un terrain de 1 ha titre foncier collectif à hammam el ghezaz offrant une vue imprenable sur la mer  emplacement : situé à hammam el ghezaz avec façade sur mer   superficie  ...,63 000,08/10/2024
Nabeul,Hammam El Ghezaz,Ezzahra,Une opportunité unique pour acquérir un terrainprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif de vocation agricole avec accès direct a une plage magnifique.  emplacement : hammam el ghezaz ezzahra  supe ...,63 000,03/09/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Terrain pour investir au cap bon de 1 haun merveilleux terrain titre foncier collectif agricole avec facade sur mer de hammam el ghezaz. superficie 10000  m² pour accueillir votre futur projet touristique .  prix :315 md  contact  ...,315 000,21/01/2025
Nabeul,Kelibia,Kelibia,Terrain  foncier collectif de vocation agricolevendre un terrain a partir de 1000 m² titre foncier collectif de vocation agricole avec accès directe a la plage de hammam el ghezaz a kelibia prix :90 md   pour plus dinfo 25001718,90 000,21/01/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,Un terrain de1000 metre carre  paranomiqueun merveilleux terrain titre foncier collectif avec vue sur mer à hammam el ghezaz. un accès direct à la plage. superficie : 1000 m² prix : 63 mille dinars. contact direct avec le propr ...,63 000,14/10/2024
Nabeul,Kelibia,Kerkouane,"Terrain dans un endroit magnifique pour investirnous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain de 2350 m² titre foncier collectif de vocation agricole  au bord de la plage kerkouane. prix :1410 md   pour ...",1 410 000,21/01/2025
Ariana,Sidi Thabet,Sidi Thabet,"Ferme a sidi thabet arianaréférence ; t 2052 ferme à vendre à ariana une ferme à vendre à ariana, sur une route goudronnée avec eau et électricité un terrain irrigué de 03 hectares et demi planté de divers arbres fruitiers : 1 ...",1 400 000,17/10/2024
Nabeul,Kelibia,Dar Allouche,Occasion de terrain de 913 mètre carré au cap bonvendre un terrain de 913 m² titre foncier collectif  de vocation agricole avec vue sur mer a dar allouche. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  <b ...,730 400,21/01/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Pour les investisseurs de 1000 mètre carrédes terrains avec vue imprenable sur la mer. superficie à partir de 1000 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :90 md  <b ...,90 000,21/01/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Offre d investissement de 530 mètre carrévendre un terrain de 530 m² titre foncier collectif  de vocation agricole avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié ...,795 000,21/01/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Un meilleur terrain a hammem el ghezzazvendre un terrain de 1070 m² titre foncier collectif  de vocation agricole avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégi ...,1 819 000,21/01/2025
Nabeul,Menzel Bouzelfa,Menzel Bouzelfa,2 hectarat w nos boura vendre 2 hect et demi bour f mbz fihom bir w jabia .prix 180 malyoun,180 000,21/01/2025
Nabeul,Menzel Bouzelfa,Menzel Bouzelfa,1 hectar borgdena vendre 1 hect borgden fel 3itha fih vanne . prix 220 malyoun,220 000,21/01/2025
Nabeul,El Haouaria,El Haouaria,"Investissement 1900 mètre carré a el haouarianous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain de 1900 m² titre foncier collectif de vocation agricole  au bord de la plage haouaria. prix :1900 md   pour  ...",1 900 000,20/01/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Offre de terrain magique avec façade sur mera vendre un terrain de 980 m² titre foncier collectif  de vocation agricole avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilég ...,1 470 000,20/01/2025
